age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Private,low,Assoc-voc,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Widowed,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Machine-op-inspct,Not-in-family,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,high,0,50,India,>50K,
low,Local-gov,low,Bachelors,high,Never-married,Protective-serv,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Unmarried,Black,Female,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,35,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,12th,low,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,48,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,Columbia,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Divorced,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,9th,low,Divorced,Other-service,Not-in-family,White,Female,low,1719,30,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Sales,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Divorced,Protective-serv,Not-in-family,White,Male,low,0,75,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,Black,Female,low,0,20,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Male,low,0,48,United-States,<=50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,Black,Male,low,0,46,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,38,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Local-gov,low,9th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,25,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Unmarried,White,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,State-gov,low,Masters,high,Divorced,Prof-specialty,Not-in-family,White,Male,low,1669,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,high,0,55,United-States,>50K,
low,Private,low,7th-8th,low,Never-married,Handlers-cleaners,Unmarried,White,Male,low,0,40,Guatemala,<=50K,
high,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,40,United-States,>50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,32,Dominican-Republic,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Unmarried,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,20,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,60,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Transport-moving,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
high,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,White,Female,low,0,20,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,low,0,40,Vietnam,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,Italy,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Female,low,0,50,United-States,<=50K,
low,Private,low,11th,low,Separated,Other-service,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Widowed,Prof-specialty,Unmarried,White,Female,low,0,35,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,15,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,35,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Married-civ-spouse,Exec-managerial,Wife,Black,Female,low,0,40,United-States,>50K,
low,Private,low,Masters,high,Separated,Exec-managerial,Not-in-family,White,Male,low,2824,55,United-States,>50K,
low,Private,low,11th,low,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,State-gov,low,Some-college,high,Never-married,Other-service,Own-child,Black,Male,low,0,20,United-States,<=50K,
high,Local-gov,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,20,United-States,<=50K,
high,Federal-gov,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low,0,60,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Other-service,Wife,White,Female,low,0,16,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,45,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,45,United-States,<=50K,
low,Local-gov,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Craft-repair,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Other-service,Unmarried,Black,Female,low,0,40,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,50,France,<=50K,
high,Private,low,Bachelors,high,Divorced,Sales,Not-in-family,White,Male,low,0,50,United-States,<=50K,
high,Private,low,HS-grad,high,Divorced,Other-service,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Divorced,Sales,Not-in-family,White,Male,low,0,60,United-States,>50K,
low,Private,low,Bachelors,high,Divorced,Sales,Not-in-family,White,Male,low,1564,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Some-college,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Assoc-voc,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,60,United-States,<=50K,
high,Local-gov,low,HS-grad,high,Widowed,Other-service,Not-in-family,White,Female,low,0,18,United-States,<=50K,
low,State-gov,low,Some-college,high,Never-married,Tech-support,Own-child,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,55,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Machine-op-inspct,Other-relative,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Own-child,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,2258,40,United-States,>50K,
low,Federal-gov,low,Some-college,high,Never-married,Tech-support,Own-child,White,Female,low,0,24,United-States,<=50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Other-service,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,1977,52,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Craft-repair,Unmarried,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Divorced,Other-service,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,45,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,1887,65,United-States,>50K,
low,Self-emp-not-inc,low,10th,low,Never-married,Farming-fishing,Own-child,White,Male,low,0,35,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Never-married,Machine-op-inspct,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Craft-repair,Unmarried,White,Male,low,0,40,United-States,<=50K,
high,Private,low,7th-8th,low,Never-married,Other-service,Other-relative,White,Male,low,0,32,United-States,<=50K,
high,Private,low,1st-4th,low,Widowed,Priv-house-serv,Not-in-family,Black,Female,low,0,15,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,55,United-States,<=50K,
low,Private,low,Some-college,high,Separated,Sales,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,low,0,20,United-States,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1977,40,United-States,>50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,36,United-States,<=50K,
low,Private,low,HS-grad,high,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,low,0,40,South,<=50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low,0,40,India,>50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,42,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,50,United-States,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Sales,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,99,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Not-in-family,White,Female,low,0,38,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,45,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,48,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Divorced,Farming-fishing,Own-child,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,34,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Machine-op-inspct,Unmarried,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Prof-specialty,Unmarried,Black,Female,low,0,35,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,35,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,70,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Other-relative,White,Male,low,0,40,Mexico,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,0,55,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,Some-college,high,Divorced,Adm-clerical,Own-child,White,Male,low,0,20,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,99,United-States,<=50K,
high,Private,low,Some-college,high,Widowed,Other-service,Not-in-family,White,Female,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Other,Male,low,0,60,United-States,<=50K,
low,State-gov,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
